index,LST_Celsius,year,lat,lon,impervious,Pv,NDWI,elev,GEOID,Median_Household_Income,High_School_Diploma_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,year_centered,climate_category_Arid (Cold),climate_category_Arid (Hot),climate_category_Mediterranean,climate_category_Semi-Arid (Cold),urban_rural_classification_U,urban_rural_classification_nan,polygon_id,HVI_score,HVI_level
,,,,,,,,,,,,,,,,,,,,,,,,,,,23074,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23075,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23076,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23077,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23078,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23079,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23080,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23081,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23082,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23083,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23084,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23085,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23086,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23087,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23088,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23089,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23090,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23091,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23092,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23093,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23094,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23095,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23096,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23097,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23098,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23099,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23101,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23102,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23103,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23104,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23105,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23106,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23107,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23108,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23109,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23110,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23111,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23112,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23113,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23114,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23115,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23116,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23117,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23118,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23119,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23120,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23121,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23122,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23123,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23124,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23125,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23126,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23127,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23128,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23129,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23130,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23131,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23132,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23133,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23134,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23135,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23136,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23137,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23138,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23139,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23140,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23141,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23142,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23143,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23144,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23145,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23146,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23147,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23148,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23149,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23150,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23151,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23152,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23153,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23155,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23156,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23157,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23158,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23159,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23160,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23161,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23162,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23163,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23164,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23165,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23166,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23167,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23168,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23169,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23170,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23171,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23172,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23173,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23174,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23175,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23176,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23177,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23178,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23179,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23180,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23181,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23182,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23183,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23184,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23185,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23186,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23188,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23189,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23190,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23191,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23192,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23193,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23194,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23195,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23196,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23197,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23198,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23199,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23200,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23201,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23202,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23203,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23204,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23205,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23206,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23207,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23208,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23209,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23210,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23211,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23212,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23213,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23214,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23215,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23216,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23217,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23218,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23219,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23220,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23221,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23222,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23223,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23224,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23225,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23226,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23227,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23228,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23229,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23230,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23231,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23232,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23233,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23234,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23235,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23236,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23237,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23238,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23239,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23240,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23241,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23242,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23243,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23244,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23245,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23246,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23247,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23248,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23249,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23250,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23251,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23252,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23253,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23254,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23255,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23256,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23257,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23258,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23259,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23260,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23261,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23262,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23263,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23264,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23265,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23266,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23267,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23268,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23269,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23270,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23271,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23272,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23273,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23274,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23275,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23276,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23277,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23278,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23279,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23280,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23281,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23282,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23283,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23284,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23285,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23286,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23287,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23288,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23289,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23290,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23291,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23292,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23293,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23294,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23295,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23296,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23297,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23298,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23299,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23300,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23301,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23302,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23303,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23304,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23305,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23306,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23307,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23308,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23309,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23310,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23311,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23312,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23313,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23314,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23315,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23316,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23317,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23318,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23319,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23320,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23321,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23322,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23323,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23324,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23325,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23326,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23327,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23328,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23329,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23330,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23331,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23332,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23333,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23334,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23335,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23336,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23337,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23338,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23339,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23340,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23341,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23342,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23343,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23344,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23345,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23346,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23347,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23348,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23349,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23350,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23351,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23352,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23353,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23354,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23355,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23356,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23357,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23358,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23359,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23360,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23361,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23362,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23363,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23364,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23365,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23366,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23367,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23368,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23369,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23370,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23371,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23372,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23373,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23374,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23375,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23377,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23379,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23380,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23381,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23382,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23383,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23384,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23385,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23386,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23387,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23388,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23389,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23390,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23391,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23392,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23393,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23394,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23395,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23396,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23397,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23398,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23399,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23401,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23402,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23403,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23404,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23405,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23406,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23407,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23408,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23409,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23410,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23411,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23412,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23413,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23414,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23415,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23416,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23417,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23418,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23419,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23420,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23421,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23422,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23423,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23424,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23425,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23426,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23427,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23428,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23429,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23430,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23431,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23432,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23433,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23434,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23435,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23436,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23437,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23438,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23439,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23440,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23441,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23442,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23443,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23444,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23445,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23446,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23447,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23448,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23449,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23450,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23451,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23452,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23453,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23454,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23455,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23456,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23457,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23458,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23459,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23460,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23461,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23462,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23463,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23464,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23465,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23466,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23467,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23468,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23469,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23470,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23471,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23472,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23473,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23474,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23475,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23476,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23477,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23478,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23479,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23480,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23481,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23482,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23483,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23484,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23485,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23486,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23487,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23488,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23489,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23490,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23491,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23492,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23493,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23494,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23495,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23496,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23497,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23498,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23499,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23500,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23501,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23502,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23503,,
